"","MEblack","MEblue","MEbrown","MEgreen","MEgreenyellow","MEgrey","MEmagenta","MEpink","MEpurple","MEred","MEsalmon","MEtan","MEturquoise","MEyellow"
"R13373",0.0632190384991291,-0.029617171965377,0.115732819833823,0.000652935901228581,-0.0533013186852015,0.0846538062009817,0.0762261491237574,-0.0362934721065014,0.0639142464145615,0.0268595173638998,-0.13585873438823,0.100596024452255,0.0756687849137255,0.0208426694115448
"R13385",-0.108955353864137,0.172807766827205,0.0867844902591607,0.0787951318697488,0.129146729619122,-0.122353507938363,-0.0518788621984907,-0.0664349374601571,0.12912215441706,-0.256826716887954,-0.0168588183269285,0.0822188626546117,0.0924265965825736,0.0564480738414526
"R13393",0.0768364809890406,0.0513435483111104,0.0183713425647954,-0.0796530748665477,0.00493587316344019,-0.0428899032493805,-0.124925520194653,0.141074037157403,-0.146604921799147,0.0427180902947204,0.0221766880573378,-0.0465477545784904,-0.000692774481282999,-0.0204833132525018
"R13403",-0.00686436093287378,0.0655510616560993,-0.0910735789962188,-0.0958828105645001,0.0091959547643147,-0.0516007577706708,-0.226804075321544,-0.0111170030372418,-0.148558890257578,0.009695152245599,-0.0438174575072626,-0.0622045622875308,-0.0886766375270677,0.00122907776975644
"R13410",0.138016885393378,-0.0470518665368262,0.0395302779870568,0.00123770288280668,-0.0371378336541265,-0.045431333663115,-0.00440442877085963,-0.1905063436157,-0.0495804207872485,-0.0568219164568261,-0.148322333350398,-0.031768071164212,0.111111996803133,-0.139385459071669
"R13411",-0.0464719841736062,-0.0865638886628722,0.136816077679428,-0.0779365124203147,-0.110959824913846,0.0596334658589874,0.0242753001525847,-0.00759068331226736,0.00640299545042364,-0.0669599167630663,-0.194379587536616,-0.136777867077948,0.103443693583006,-0.148312836659521
"R13412",0.12328730344953,-0.141016769144047,-0.00668888434471698,0.0345455850086402,-0.202717280419756,0.0928323589816862,-0.0819075041500237,-0.0193565083186469,-0.0556151527534549,-0.103225790375681,0.0336502026134077,-0.0364835426068057,0.137245007198312,-0.0724255424836092
"R13414",-0.0427218484684484,0.0097429616223211,-0.0556387286314991,-0.0353205645869739,0.0454632153021628,-0.0624225373806669,-0.0617744886435311,-0.0821861755534468,-0.110022564636766,-0.0425543975779122,-0.0169668141887141,-0.0554942345521617,-0.0336238582977532,0.0235098088537381
"R13424",0.179471552448704,-0.0265370205132966,-0.185264165489917,-0.179277885455981,-0.115852692613531,0.0568424459049186,0.0416246640819288,0.0427411484160206,-0.0819357533906937,-0.147732903436226,-0.0475250039586487,-0.0882160241934259,0.180827340351924,-0.0773591856038583
"R13438",0.00567481681913499,0.157147722115573,0.0763173727840868,-0.0556220269648948,0.108651111873037,-0.0632422269024914,-0.0440755884084233,0.0463624433078305,-0.0393116625942997,0.0626357754690263,0.125253929650377,0.031553197410321,-0.00975545838016494,0.12113101271455
"R13444",0.146660914443584,-0.112106512551828,0.0792366652373567,0.13807715628431,-0.0608050570150545,0.181953568617849,0.122398944400511,0.287422227684747,0.240448222952968,0.142454246404472,-0.233847209911924,0.255889612020113,0.114722879431812,-0.175851996133196
"R13445",-0.0123735925861655,0.0239275104244262,-0.0244226411660527,-0.0695458445930777,0.0108199396261226,-0.0167685143575339,-0.0405112973657206,0.114479548350054,0.0213174436995617,-0.0610211369465963,-0.0544714802579181,-0.0503663401898135,-0.0960158270792146,-0.0422670386411054
"R13460",0.0219866789391182,0.14611182358464,0.0995257278210295,-0.020409151775502,0.141342409198855,-0.00844945609104798,0.0374997476659243,0.0348037169102386,0.0462259861345504,0.170136335059002,0.111724047095179,-0.123830827414498,0.0286026639862602,0.134752576130767
"R13463",9.081746330717e-05,-0.0738012869392081,-0.0283829114348545,-0.0210304164755912,-0.0305094348264212,-0.0653108711221834,-0.0408334538493547,-0.0385074430171705,-0.0776476803168466,0.0638616119013464,-0.128162882172722,-0.0697703560594477,-0.0640381600982998,-0.0605311039218707
"R13470",0.0709496778082536,0.189643987346305,-0.0207674629424963,-0.0527514856285481,0.260270296261678,-0.290814674335475,-0.0584570462818856,0.210920071611857,0.0814265356558801,0.226357166374298,-0.109204241855861,0.0705592312644523,-0.20920979246148,-0.102394281144582
