"","MEblack","MEblue","MEbrown","MEcyan","MEdarkgreen","MEdarkgrey","MEdarkmagenta","MEdarkolivegreen","MEdarkorange","MEdarkred","MEdarkturquoise","MEgreen","MEgreenyellow","MEgrey","MEgrey60","MEivory","MElightcyan","MElightcyan1","MElightgreen","MElightsteelblue1","MElightyellow","MEmagenta","MEmediumpurple3","MEmidnightblue","MEorange","MEorangered4","MEpaleturquoise","MEpink","MEplum1","MEpurple","MEred","MEroyalblue","MEsaddlebrown","MEsalmon","MEsienna3","MEskyblue","MEskyblue3","MEsteelblue","MEtan","MEturquoise","MEviolet","MEwhite","MEyellow","MEyellowgreen"
"R12333",-0.0240941584872356,-0.106252849330844,0.00287680751864842,0.0866282423548791,0.0792316071442619,-0.00618375684847663,0.0174248058304179,-0.0421554563736641,0.029637345866797,0.0566042161428951,-0.0128932881294212,0.035898111733007,0.023863092507796,-0.0932460134965997,-0.00836364001234293,-0.0527156146066625,0.0522595054654489,-0.0201907330008409,-0.0217841882951653,-0.00963292999934037,-0.0506282021604165,-0.0464578695637111,0.014505047535237,-0.0963678041763423,-0.145962903835001,0.0937167049533591,-0.0743599988028407,-0.0700315825329679,0.0286993890557489,-0.0599471029138232,-0.0595496813611717,0.000333349667259451,0.0476182100856427,0.0490838830759976,0.0357102474892806,-0.212927864676405,-0.130445343336311,-0.0616831474775309,-0.202573301005036,0.0257297141348665,-0.0224697450277274,0.0640442176344522,0.0788793834676739,0.0276234107911442
"R12334",0.0436840140497433,0.000109992949580728,0.0559648480559607,-0.0204542717594663,-0.128055683679132,-0.0966668185425188,0.0848511626238594,-0.043742315096508,0.0351046334565819,0.0656276585246232,0.0585147653612407,0.0933607765879634,0.0679963793741303,-0.0183782841221734,0.0314641021338343,0.0903162136942508,-0.189143292771963,-0.0471453310087709,0.0745089933166198,0.107938413993322,0.149772846606025,0.10175382103348,0.0424386418150411,0.0429543736182328,-0.0150265253465276,-0.0180681409135773,0.134268268498342,-0.0411612668407552,0.0396709630218587,0.0561990597256474,0.0500123150697704,0.0895114361397245,0.0503276448891464,0.0615259071280592,0.0303264081933331,-0.0442170969186311,-0.0106876141920552,0.0706638570284122,-0.059103187911685,-0.000967235774184229,0.0655539607281776,0.0757697289205948,0.077456219757742,0.0966282321960585
"R12336",0.0512055477640037,0.00167121099370104,-0.035816306941801,-0.0612141294925095,0.00192883741672285,0.229622888039424,0.0551171732724462,-0.0669522351129544,0.0146369679237054,-0.0569992431075689,0.0154716287846169,-0.0186539828757862,-0.0354871062643314,0.0508097857282481,-0.0251368888037943,-0.109614907777834,0.0491755018042273,-0.00142749353063445,-0.0145173659638181,-0.0490260666271697,0.0146932865481183,-0.0695223708036951,-0.0482081939689806,0.030589685806123,-0.0241591331569837,0.0115181360058768,0.0462078183427618,0.109687880955865,-0.0765754624229059,0.0499890369592148,0.00974965144411379,-0.00385494490414265,0.0136836451037024,-0.191792835626867,0.0634628919070605,0.0323371567729743,-0.0282616159810262,-0.0380124315062991,0.053258300958279,-0.0237480265841125,0.0542078938715031,0.100474140799644,-0.0449742130461182,-0.050212168603451
"R12339",0.00453633460981328,-0.045481660854618,0.0797764088937533,0.0262068490948868,0.0810203415044863,-0.0723980746871147,-0.118823026967021,-0.0179745551353167,0.016131575938468,-0.118939477131926,0.0596642191983921,-0.11859325192989,-0.0284715763568451,0.053034571649894,-0.0364657686901694,-0.0385694388235398,0.0327224944590125,-0.0109827302252711,-0.0176059596874621,0.0182871593094684,-0.0380454871079696,0.010587484256257,-0.0709617581655536,0.144857198308562,-0.0843645853208865,0.141012400910776,0.00564015528915794,0.00236544520934089,0.0185637675386752,0.0673925823747103,0.0366406876187427,-0.054322870671317,-0.112455174890135,0.0980391129292043,0.0586827637594486,-0.118659307037491,0.0469867582456401,0.0694651489359609,0.0969969469435418,0.00140563834239858,-0.0293196427790563,-0.0656024238587445,-0.179654649403858,0.0554845951853099
"R12340",-0.090036144909975,-0.113152625909833,-0.132048643124594,0.260456147034424,0.0836027281490589,0.211803368950786,-0.0856409592179568,0.0961921543202855,0.0328219090878508,0.0858714343935531,0.0810902017828582,0.0888087170181706,0.00933158360857955,0.0995263549130348,0.0951276651714762,0.153636521777737,0.325855872324861,0.0711382052865359,0.0822838657660229,0.0837030456751332,-0.0453481629714591,-0.193390482300806,0.0786409691723143,0.216807724304545,0.121088970661621,-0.031824861457878,0.082196458758702,-0.274189711,0.0650963084327799,-0.0633224419226696,0.0142612234422151,0.0677358465475261,0.034122230795942,-0.11187790379754,-0.0918225756750671,0.0586192585292786,0.198409218729153,0.00739057420693701,0.0116489820575139,0.244259747970454,0.00432223643511339,-0.333081410226081,-0.0640166474344488,-0.128813545422132
"R12343",-0.0503154570962624,0.00887964502489302,-0.0375511872471546,-0.154365790414136,-0.0183395857875091,0.0745742316831802,0.0194285878356949,0.0296304208636959,-0.0584305580195123,0.117931005895631,-0.064643251474952,0.0381612913722258,-0.0274890531413072,0.0254129594634653,-0.0415959635732611,0.0157409844787167,-0.0650830085124052,0.0414852472769571,0.0211533023982298,-0.0481246675510995,-0.0236075123723387,0.143106560329283,0.101657076273139,-0.0914325272162411,-0.0621086387767481,0.0156003540755127,-0.16199342944694,-0.089440491812099,-0.0363573905139161,-0.0955528562710242,0.0315332999441515,0.0260266419171084,-0.043324109393997,0.000391659091798086,-0.0774986636395826,-0.0378989603230919,0.0811985316118074,-0.145136954674631,-0.0262144316320009,-0.0898228042563593,-0.013275961337359,-0.0639109383479342,0.0555574427727961,-0.0215809289205249
"R12346",-0.0295283655196759,0.128043682402192,-0.209478383758871,-0.10325192577859,0.0208948433157191,0.0449573080664245,-0.111587062596045,-0.0116367996145061,-0.0561393627448114,0.0831617533762684,0.0227319735550563,-0.00775275688401926,-0.0321140844866361,0.0666994635596688,0.0401819716807099,0.0703875543311524,0.0883330933799173,0.0533572292091374,0.0412354485588106,-0.0565550224090951,0.0129724044154979,-0.0652335599903055,0.046489363975267,0.0403973007716811,0.114074306918683,0.0147399476959116,-0.0784526567685483,0.0495263955402077,0.0101257835384663,-0.166876809893078,0.0681563305627607,0.0055516795561821,-0.0495500286996934,-0.25543693216632,-0.250298963516129,-0.0012120602600941,-0.0239937327333004,-0.100684370619351,0.0636731878450796,-0.00708249666212054,0.0993155456909714,-0.0192873375418951,-0.0652911523250183,-0.109832155626878
"R12349",-0.142359967671161,-0.0282371699395565,0.0234107787850105,0.0230753434338915,0.0890336572513464,0.025506347047885,0.0458948735116652,0.0488616458931299,-0.00798576413609685,0.0250980624579997,0.0521234916178365,-0.0211498591598601,-0.0161536428424421,0.0935993062706777,0.0921578499356694,0.15588256596794,-0.074948608738426,0.089850099653507,0.0796974978564645,0.000650433081414712,0.0233856881653469,0.016280636433696,0.151619886404435,-0.032171476957001,0.120916214034098,0.0478696899298543,0.0712461932253299,0.0615981350993802,0.0394554885276949,0.0201578906530931,0.0938719933175406,0.0445518060467254,0.0963847878650264,0.0127889389065772,-0.00937072066877662,-0.00387023347661882,-0.021955175040605,0.161371216317323,0.00390782908930729,-0.0137313357404474,0.0577015019430962,-0.101054187687266,-0.0782599722451638,-0.0172168386341453
"R12351",0.0728338298266855,-0.0252457009885904,-0.0197367555885545,-0.142681638318252,-0.069056778512725,-0.08917551618152,0.103754346042152,0.0100936282627503,-0.729363911966673,0.124837068443918,-0.136417818409773,-0.597961644421464,-0.617616271088212,-0.0893076741042319,-0.508748323340634,-0.378518783578772,0.0188560699219666,-0.170604165605924,-0.683021788799291,-0.490200379922406,-0.344467288362187,-0.00500796918228985,0.146162547807674,0.0252127069930039,0.00905728890799447,0.157093647270283,0.0423201217233003,0.05506051253972,0.0854828999306481,-0.00537206469653877,-0.435947446820129,-0.586592499839809,-0.0880015377196148,-0.0983736813055528,-0.0204004482414142,-0.0192647851245657,-0.0142113483531016,-0.0740520181566503,-0.0106893186101446,-0.0988486216401494,-0.273752167607824,0.212733189360452,-0.00499554388875436,-0.327416966710554
"R12353",-0.0991946866865648,0.0770183533118864,0.0106604978425816,-0.135086211015908,0.0616749216086963,-0.0867368053472656,0.0762734131671261,0.0194580126222886,0.0536355439883526,0.237412840621121,-0.174163203618299,0.0754318969110339,0.0202318813711422,0.135744417566097,0.108662933923818,0.186232212754094,0.0763349423413135,0.00822074469049293,0.152132301799201,0.059905719844239,0.0930557741087812,-0.0420970894662557,0.109878628774862,0.0723621059036206,0.133905635108422,0.05187810891932,0.128932496068591,0.106405443777752,0.133678653420506,0.0722147894617504,0.133329157606121,0.117765352448983,0.0423110609869115,0.00345757860670099,-0.0277371852630974,0.0081696968127837,0.00930896844821348,0.103104777705421,0.101881453279778,-0.0350530909580054,0.125486291771041,0.0476343487341129,-0.0486495911461914,-0.106822036434572
"R12356",-0.0986373377213765,0.0234684409195788,-0.0530454552853667,0.00760222598741194,0.0258214605255417,0.0472271475645983,-0.0189707732755214,-0.045148480769948,-0.0453813936298609,0.0569894916790305,-0.148290717402611,-0.0247152590556808,0.00288122152358654,0.0328564547286443,0.0338216655535459,0.0710411645208281,0.0233548048893077,0.0643424546754582,0.0718796136165427,-0.169677087203956,0.0394096985553399,-0.204005542473047,0.0393482794799485,0.0418365171864511,0.0687196659840823,0.0682439823518384,0.0783745975331863,-0.135816675869922,-0.116713252318248,0.0333648930279084,-0.0395515974054191,0.000613691342446958,0.0428430173840711,-0.0759407422131108,-0.0267070678252823,-0.111839872026567,-0.154639698411503,-0.0281243508870493,0.00251053746095062,0.117937455096298,0.06711600952708,-0.00206812697198616,-0.0148845184509166,-0.229284764851152
"R12357",0.258660670974001,-0.104051279593654,0.0450731984531773,0.133936684921476,0.106028516856185,-0.198193706766103,-0.0472500731592197,0.104323009670367,0.00905111246687892,-0.0537206947197446,0.0820351983951789,-0.0258701676525163,0.00532214942188246,-0.129164734329907,0.00576318467425784,-0.343557616502304,-0.152813535138897,-0.233114657853408,-0.0877750231275676,0.0772546069172558,-0.0666793922819798,0.0741070611593368,-0.102465844231908,-0.0800376149289648,-0.187810281510404,-0.00405043855191405,-0.0876569199940087,0.0528600998514563,-0.0234063776043889,-0.09986253067168,0.046387891293611,-0.0405649520863557,0.0189353889894391,0.0610644733184799,0.104013429061744,-0.0406877759434538,-0.0759448843380804,0.0751740137145352,0.0276230689055133,-0.0645184335353324,-0.0939338879362331,-0.0387619526947982,-0.060280279008523,0.123672015804316
"R12360",-0.0419459328260072,-0.0050936219306036,0.133031045053921,0.0225048813865472,0.133119585093459,0.0215833133019153,-0.0360429988869884,-0.00600799585623313,-0.0392320118807059,-0.162590109306775,-0.0101174032300937,-0.162109909305992,-0.0871625989156387,0.0905424605529424,0.0416630211914513,-0.00804887997039355,-0.0183800932021493,-0.0823949353384509,-0.107547720709228,0.088075792911038,-0.0873735230500866,-0.0608416994706053,-0.205655400395751,-0.024212785289757,0.0616047251668155,-0.175424567838577,-0.0280309616174898,-0.0418560004797402,-0.107908670863265,0.0399549314122935,0.0218718279989636,-0.0822345404325634,0.00759843029033425,0.12332308140943,0.119539920701653,-0.107609657584281,-0.00449405666217354,0.16443792804326,-0.00470302968546017,-0.115233078101543,-0.0440057494574098,-0.0281013019105197,-0.191891950107768,0.0189242920539784
"R12361",-0.0557900221802252,0.0301963431070957,0.0669033563729196,-0.0887565269000194,-0.137556139615246,0.0185066920786839,0.0305296299182446,0.00301513433655948,0.0363992081228154,0.0553268840766335,-0.156954332952528,0.0436914623917279,0.0670189103544583,-0.0426668334350654,-0.0607912335059608,-0.00998142304669708,-0.118930520220251,0.00613373818843139,0.0141589699381967,-0.0290863660163955,-0.0230424566227267,0.0357948748056438,0.0745469444855181,-0.0748867238768463,-0.0541090343650171,-0.0781792694172776,-0.0307877775032553,-0.0904045994649138,0.00750760615163646,0.0415390688972915,-0.020796202805038,0.0220311772181975,0.194954298259799,-0.00817593911788142,-0.0157635036531027,-0.0545342858426843,0.0780445976790807,0.0552938851197047,-0.00516080131468086,-0.0316942331033642,-0.0369171841717288,-0.026325965875813,0.0790224902056117,0.0554402561150685
"R12372",-0.0108905890447258,0.00951946413698295,0.0512197403403505,0.0158588851576449,0.139304430312473,-0.0153010431276876,-0.0327886677372871,0.0381933387909637,-0.0139358026279377,-0.0962657283152479,-0.0594085284233715,-0.0448948479850106,-0.0252772068304695,0.0220244241795103,0.0838307968002898,-0.0297642179990507,0.047706025167043,-0.0361564837556313,-0.000258450613073539,-0.0613867996065271,-0.1236799992354,0.00400771246463313,-0.0984276376933854,0.0721751423753655,-0.120182218875016,0.121299051716197,-0.0348660547827248,-0.119759754460868,-0.0680279153101758,0.0295787728844111,0.0679746778775362,-0.00383014685134275,-0.0471855554035126,0.00398857738303866,-0.0120277466224498,-0.015386139523861,-0.0218040037477144,0.147828441968079,-0.0422444699365978,-0.0328510800064901,-0.0343673079767043,-0.125287199702857,-0.102888243424224,0.00717682962423518
"R12382",-0.0131180994466855,0.15916878141023,0.0464253471943444,0.0757799107280565,-0.0522806952376795,0.168251257835914,0.0108930291342035,0.0928299087348454,-0.0495232118050161,0.0233115872411343,0.147334848265958,-0.0339058011920842,0.042641031850534,0.0868661301747094,0.0519269550655319,0.0588851519049979,-0.0154482290525697,-0.00232795847737616,0.0223533076177029,0.0949164505984677,0.132464555198688,-0.120980815301994,0.085561356127218,0.0821317106082109,-0.101623764261032,-0.0386891772908909,0.0489035597498364,-0.16949006080286,0.136359143657608,0.027811069396717,0.0784558257061053,0.0808889037088935,0.0497524046141391,0.122485491624995,0.0761039454505589,-0.120055295778345,0.108714783965997,0.00328126976197361,-0.0641200762565317,0.0377688484099248,0.0701315258655469,-0.00567812325265595,-0.0720859019262907,0.015990287954234
"R12387",-0.0736881836158898,0.223158720149713,0.0310362395150268,-0.0973308925401379,-0.151438025833423,0.0419206807486684,0.082380144955359,0.040105462006981,0.0669619635610819,-0.0121958849654117,0.00101001286487677,0.0775493323260557,0.0487916372821817,0.00556796185903448,-0.03142369610679,0.0455343383106723,0.0110905462245001,-0.10961263944116,0.0352229971766595,0.0200060757201505,0.0221783034150202,0.067378490179867,0.0130698580315035,-0.0552162940289546,-0.0713595202193728,0.0388851026343497,-0.0295596371808771,0.07290423039039,0.0118758027790289,0.0216949172938678,0.0343667556615358,0.0884573285262742,0.0608189118252974,-0.044977727976575,0.0257891164759327,-0.170853281903507,0.170397748201901,0.184045312847487,-0.161248144817943,-0.0900700761058027,0.0713051122320736,0.0717790739969988,0.040358086966084,0.045294168142841
"R12392",0.0199886557283847,-0.0428181064195177,-0.0401422364968139,-0.0588809321868793,-0.10896801002743,-0.0361643940696728,0.140212000021342,-0.0158814245519946,-0.0779179070700812,0.110040840495757,-0.0570567760623597,0.0042962896256982,-0.0678396123668675,-0.0487378272511017,-0.129743131706895,0.000739177948257724,-0.0552853934989136,-0.0885796817837841,-0.0354248492155299,-0.0735799052194934,0.00478924243619819,-0.0104480475228185,0.0740905254368001,-0.00237679588173537,0.0782342258799826,-0.0998255625442138,0.00200357196649839,0.105466715751346,-0.112761717773356,0.0122525394827314,-0.0605566935296394,-0.0174871920988024,-0.0557677651495169,-0.0113435291722784,-0.0353240433647235,0.0209566530329545,-0.0262172383376677,0.0161003766095566,0.103887393372684,-0.0944668465663093,-0.0628576570367963,0.141006045400904,0.0423391116544306,0.0169159483254089
"R12398",-0.0392279605567147,-0.213655653446185,0.0425221937698353,0.0892684385359851,0.0254189706503369,-0.199924929137858,0.0586914806514879,-0.113717576732601,0.0492738362201364,0.0148429859874135,0.0749292003709593,-0.0493642340633112,-0.00622978301285062,0.0186716829770699,-0.0203122137737509,0.0396826016184023,0.0798599954142063,-0.0575598825195152,-0.0152441235146646,-0.0151579933049631,-0.0805936084009395,0.0635352542854693,-0.0739518024613601,0.0440363682466666,-0.0404321053046524,0.00697730742795169,0.114775570707224,0.0364532151737106,-0.150484735530769,0.0600205236327669,-0.0363273853061265,-0.0589512368941393,-0.0803749628062252,0.173550898661463,0.102868692189888,-0.0834298684389851,-0.00731281088970356,0.148145975241161,-0.0495892486034294,0.117404987184427,-0.079735860067232,-0.0270773998890296,-0.0236101257063227,0.0517657518957598
"R12400",-0.0106608070660036,0.0797990197870102,0.0737832501993908,-0.0850812910297867,-0.188049629489247,-0.077389063056869,0.255388660239519,-0.0925729024933822,-0.0850638921334748,0.133055020405414,0.155075058815046,0.0319543706128576,-0.0977499751703701,0.087114237450911,-0.110294376001033,0.112569029199641,0.0933619054067114,-0.0665851040290925,0.0161810480529659,0.0808823466437621,0.119301809157481,0.214460221677643,0.166445429602401,0.15930471557041,-0.0111159989374612,0.172011417639537,0.0868833322930837,0.0759915853499563,0.0400425428162697,0.163120598351621,0.0823833380408121,0.00361721319251108,-0.0786800882901214,0.182176593937989,0.0292005403614607,0.0160196276780933,0.0485704175016257,-0.0421404829486004,0.104422936030268,-0.159270222222331,-0.0555583519581056,0.137415618039916,-0.0507034740747518,0.138125684907584
"R12405",-0.0321821562108619,0.0678495971975707,-0.0364471556556582,0.0123267082099326,-0.0381004847664934,0.0430445048887807,0.0650623218945532,-0.00942605867454065,-0.0698171639663051,0.0424651016968297,-0.0378242736312592,-0.0346096765998675,-0.053879609715085,0.023079818054821,-0.058410724725034,-0.0840258170011119,0.109422310600279,-0.0269245353276253,-0.0659118073067218,0.0143840161703727,0.0258128406744561,0.0198261950915969,0.108269790827438,0.159322082436957,-0.0198676339187345,0.0613414218919308,0.0362195659768964,0.121750441791077,0.0816450780872184,0.0587255980548556,-0.0134779550106127,-0.0375282689450557,-0.0348408909725347,-0.115482770463991,0.00720219958943438,0.0501167533428456,-0.150954101619956,0.103761363731623,0.208836935017885,-0.0408274163743296,-0.110283366071733,0.0368640757320767,-0.0108034316036981,-0.0659418485228256
"R12407",0.00632514670422666,-0.0402981384631539,-0.0575775549542891,0.0638834205345456,0.128359581285986,0.139806477819525,-0.0138385685276986,0.150019719904349,-0.0569609603750933,-0.0416201978059545,-0.17914097230172,-0.0695060213141376,-0.0432570236679448,-0.120671893826557,0.0640286147527063,-0.070444812832908,-0.0348347895516337,0.00431335070531293,-0.114658975944018,-0.0720993565500542,-0.106007621818553,-0.089973061288443,-0.0295105150561392,0.0133210448115614,-0.0456041360515307,-0.102824356599318,-0.137724700846873,-0.0528762640455938,-0.0218908243045649,-0.0798984969315798,-0.109099413734872,-0.111678329455282,0.107768060949249,-0.0882919164391256,-0.164991894359676,-0.0788941224354853,-0.00695536531674105,-0.00325138754411016,-0.183370579548211,-0.112825622751724,-0.238079847390557,-0.0605760464996554,0.0294499168209114,-0.102436600759799
"R12421",0.0201371097637158,0.0360987705641099,0.0351316007955534,-0.0190280417619758,0.021159436391498,-0.0483180048611126,-0.0133393172851676,0.00925066979051645,-0.00642852260194672,0.0198879642745859,0.113648353347118,0.0113009451462938,-0.0243436262975144,0.0375436373559372,0.0293249382769416,0.00844663211564447,-0.0473221683369626,0.01377635910086,0.0316438878892063,0.00362026217637347,-0.0532242389906892,0.0444681698157782,0.0379196157161419,0.00204958540018001,-0.0363016195929178,0.0343966844328936,0.00136843054718233,-0.00494531789016403,-0.0252643201656579,-0.0131392375303969,0.102489427868404,0.046943762068015,-0.101732525550667,-0.0905010325888147,-0.0134000606489342,0.0430741054877373,0.1038750255215,-0.200186411819547,-0.0890571392392274,-0.0337508695700811,0.0135324691002795,0.00662411806121968,-0.0330947947535851,0.061948037180025
"R12423",-0.0200582706784938,-0.00418555052047197,0.0917493670774779,-0.0919369902652959,-0.0699071610277518,-0.110763377253929,0.1294931605859,-0.106085492422312,-0.0413804022211927,0.124754412028232,-0.155035961962028,0.0760347808119845,-0.0175552685542277,0.0305308422363619,0.0172635683870153,-0.0102513657221897,-0.0677433228795644,-0.00312563076959933,0.0156901182023713,0.0223196462278011,0.0797802355343165,0.00630309083537029,0.056793795191824,0.0816539331867804,-0.0410503877938984,-0.106362771866109,0.134251519691969,-0.082554083837702,0.0172764837210518,0.152949619863406,0.004087946602163,-0.00613773785647726,-0.0348681507178753,0.127353483216233,0.10788520910601,-0.0837040729190131,-0.173959572100896,-0.143523383490515,-0.00665981313187913,-0.0636437848896218,0.0235577729967905,0.140306273741252,0.0806745172785615,-0.0655213524067649
"R12425",0.0440735338712837,-0.0171917843146193,0.0153908249594475,0.0436747915397152,0.04825919753211,-0.140883792357547,0.00876859383984912,-0.0332081274294231,0.0666584041641241,-0.0568304916779506,-0.116780104590748,-0.0128820562029542,0.00677438529592856,-0.0166621130526208,-0.086060920405952,0.0830864519208577,-0.0541821014717486,-0.0689366006449425,0.0199630581853905,0.000489663553997188,-0.139145578396271,-0.0175810468798887,-0.0914883675029981,-0.0792005457221851,0.0167219734554779,-0.00698051206186523,0.120287749059868,0.123755209204669,-0.124666997351944,-0.058165080422688,0.0149610440456705,-0.0144713588597481,0.154336884117366,0.0726394762426675,-0.0118367626374466,-0.0931467597125766,0.0382264013574505,0.0868824795320489,0.0846848688479475,0.0402106289321644,-0.0212380187281125,0.098882632508231,-0.0383806489392238,0.0761783315377153
"R12449",-0.0346272180091209,0.0710160774759891,-0.0103851569420901,-0.122200948477097,-0.00661368435119837,0.0690269353924232,0.0825725082416141,0.025903913869245,-0.0942342867504006,0.0985077247761019,0.0300752414460253,0.0369205075262389,-0.081255599378515,-0.0102001518506845,-0.0139477838820743,0.00172082003432306,0.0214178453224836,-0.0189135306051091,-0.0250348315505908,-0.133821882894908,-0.0215961303945584,0.0400385660898162,0.0663527896404424,-0.0728653715353108,0.019588276956529,-0.0420634114720138,-0.0168602995531484,-0.0373589981248037,-0.0408488894601632,-0.0318154502797564,0.00735611813479933,0.0225871398698697,-0.0889158286349369,0.0279742476785477,-0.0527835603692906,0.086697952296217,0.104106955972454,-0.0485187442259871,-0.00870359301546761,-0.00419893125502669,-0.0404928474224775,0.0457237138540088,0.0640188909685365,-0.0311189996663389
"R12456",0.00857888873532238,0.0538965688819174,0.0539697690163181,-0.0670799706841385,0.0331635230169047,-0.0777283335838583,-0.021720532858499,-0.0365923717485806,-0.00459592793207829,0.168942011099402,-0.0662905955877893,0.0577768233545601,-0.0149665281737295,0.0162787638603883,0.0337630667953539,0.0543859531584984,0.0339873864254268,0.0802915092173829,0.0327072759949656,0.029531069814664,-0.066107181718821,0.0185648400347863,0.0722598852492343,0.0116115283570675,-0.0331639690274884,-0.0186148419770466,-0.00601911677280173,0.0135848929117785,0.115806056939004,-0.00931859967620371,0.0631319977887309,0.0893790566546861,-0.00838536541932033,0.0407415973620933,0.021928988175202,0.0482953233005677,0.0172935323415449,0.0387937712271012,-0.0282869053322128,0.00595766047851927,-0.0531390102926153,-0.00636718853171196,-0.0244400882247359,-0.023767050196812
"R12457",0.0142608079286635,-0.078299468205558,-0.00170376352247747,0.0548518523796792,0.0364107123097988,-0.0771559669616976,-0.0332217238517835,-0.0346047810826216,-0.00992643266141918,-0.0125522209038399,-0.00685865784655234,-0.0250436520752542,-0.0046477054084678,0.00980773325934035,-0.00249909550902593,-0.0715601430379978,0.0468309681841319,-0.113681853275982,-0.0293103512345239,-0.0180496006062368,-0.00327974479232279,-0.121126420142019,-0.0357250552118233,-0.0178165993533403,-0.032268522149021,0.0530546939028433,-0.0186186074834019,0.0906994488810386,0.0197198714252351,0.011494149029649,-0.0224479737363507,-0.0162818962753965,0.00900566852984901,-0.126754337561598,0.0164458452240556,-0.0440192643494151,0.0985481021817863,0.0325485645548136,0.0560172313205307,0.128440478306965,0.0116072846273186,-0.0412329175542181,-0.0217201663265503,-0.0877851129206303
"R12458",-0.067383491096674,0.0389833679324181,0.0785835656515949,-0.0625964856426665,0.0591350259575427,-0.0377143316712181,-0.00355222311847559,-0.12263465158123,-0.0132399012647226,-0.0378268591661714,-0.0961145073410647,-0.125967079515882,-0.0531565361975719,0.0735329271650762,-0.0995602811453146,-0.0791326192894076,0.0391242220903917,0.0569907398693885,-0.00743549159742342,0.0129052089161651,-0.073152693796555,0.0917871855840948,-0.000791129129513209,0.0861797397701584,-0.0166803606460789,0.113037843180789,0.113080018157933,-0.064553481789961,-0.0591258066082382,0.101808645890804,0.0489446298898263,-0.062916519442575,-0.0931317940393445,0.197412948182981,0.0352524643860575,-0.0333849425938533,-0.104241679068365,0.0169588049822739,0.0653619718139768,-0.0817369668894155,-0.0922872207096787,-0.111172020151489,-0.227631791276369,0.0282226672420406
"R12460",0.0563196984497336,0.0745424282840361,-0.0044158307318239,-0.020997837489944,0.00559822156188105,0.010548998268314,-0.223301596279786,0.00321137629416912,-0.0132202562889583,-0.130335228150852,0.0760910556148421,-0.00629074094607595,0.0219905733498013,-0.0253470055725144,0.0207499010507664,0.0543004096424841,-0.15988576169164,-0.0504503094996372,0.0147285816472727,0.106101885524559,0.0639651064203236,0.0456349425659137,-0.210712856932466,-0.111965231655256,-0.0781429755902429,0.129633291928349,-0.205898237637454,0.0313404956965348,0.0672669758569695,-0.116195598016018,0.0528074681189219,0.0722526235318071,-0.0466260230017715,0.0146264550583065,-0.1049292003111,0.0436673529794315,-0.0407279613964016,-0.130129781621276,0.0137009569096891,-0.0720402301553411,-0.0206009528753179,0.083632732662857,-0.031137960020933,0.0170144150263518
"R12461",0.0804036637723944,-0.0147952250461165,0.0611801119175211,0.124053461694141,-0.0984476432858573,0.0910691790694627,-0.00316320405981528,0.0960284119346325,-0.0258583686919985,-0.0304672059723844,-0.025066229607097,0.105854835423655,0.0591633869687294,-0.211256781044319,0.0272160835920304,0.0497742641562361,-0.0622731385739668,-0.131979436577358,-0.0364300317134484,-0.0296467666145085,0.104050647678187,0.0541851563093838,-0.0574499811359945,-0.128641650120482,-0.0806288606440542,-0.104283312868173,-0.0793614167795228,0.0490039829883596,-0.0300569275125719,-0.0663177194157881,-0.130380310187202,0.0433259233295257,-0.0322468415118208,0.142633540219645,0.07535200587752,0.042494056983576,-0.0239585349449875,0.0730952122661763,-0.0375188222235095,-0.0547883543321515,-0.0224726463075223,0.0842315420477471,0.195992942157461,0.0373738577842611
"R12462",0.00694923523162237,0.038358149157275,-0.168905150944222,-0.0545924513952241,-0.0299200650600464,0.11811316005538,-0.188341321820215,0.146820383739324,-0.0131758899613761,-0.13385231080926,0.0270992175112516,-0.0425526935078036,-0.00884635191326868,0.0166872824832826,-0.0119312414291362,-0.0356139204661967,-0.138228991744627,-0.0362580239032151,0.0396912130997371,-0.0253871347381589,0.0400487732539252,0.0145777158785655,-0.14144310725478,-0.108304431241716,0.120535147866662,0.00386904282859161,-0.148110193411075,0.024785081535959,-0.0155672575421062,-0.151697066969446,0.0422654472982807,0.0145504794434245,-0.0142903239057017,-0.208479445017657,-0.125114461140664,0.188799795486847,-0.315199918396873,-0.139089165682755,0.0316805374469457,0.0198440441487254,0.133140252881104,-0.0313510873694274,-0.0696635068051351,-0.0417441170471163
"R12463",0.0969760876813721,-0.0736786804046926,-0.136935728323757,-0.0745256415263916,-0.105929757078489,-0.024966114778153,0.00352536406830905,-0.0479771803438871,0.042169910407807,-0.0209772597890298,-0.101108804547114,0.0933725647918563,0.0205000843283236,-0.0769113712734404,-0.0717931017293444,-0.0718265634709284,-0.133008938414225,-0.00856276531935472,0.0154776373550064,-0.0632159017185783,-0.161512713589418,0.131433316586523,-0.0162374810955889,-0.129955155420932,0.0106760805477745,-0.0390045205399193,-0.167814072862875,0.0763680039455081,-0.0902268934722519,-0.169026329350828,0.0364958219842868,0.0706550216864248,0.0143079343938506,0.00630988269188691,-0.142433091015042,-0.00434746266092313,0.0865511850997617,-0.0508525955934766,0.0505882691243048,-0.0515269618875826,-0.120415835162091,-0.00829056719162477,0.0683780572187929,0.12044712207935
